Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description
Locanda Don Serafino,"via Avv. Ottaviano 13, Ragusa, 97100, Italia","Ragusa, Italia",€€€€,"Creativa, Contemporanea",14.7407767,36.9245977,+390932248778,https://guide.michelin.com/en/sicilia/ragusa/restaurant/locanda-don-serafino,https://www.locandadonserafino.it/,1 Stella,0,"Aria condizionata,Lista vini interessante,Terrazza","Situato sulla circonvallazione che gira intorno a Ibla, uno dei quartieri storici più charmant e pittoreschi della Sicilia, questo ristorante è delizioso quanto i suoi dintorni. Nonostante sia in parte costruito nella roccia, la sala da pranzo qui è elegante piuttosto che rustica e il servizio altamente attento, rendendo questa la scelta perfetta per una cena romantica e gourmet. Vincenzo Candiano è uno chef straordinario che continua a sperimentare con nuovi piatti, combinando classici favoriti con altre ricette più innovative (sempre con un'influenza siciliana) sul suo menu. C'è anche una rinomata lista dei vini con alcune superbe opzioni di degustazione verticale, più una camera per ospiti nei locali e altre a pochi passi nell'incantevole hotel omonimo."
Locanda Mammì,"contrada Castelnuovo 86, Agnone, 86081, Italia","Agnone, Italia",€€,"Moderna, Classica",14.3839118,41.8299804,+39086577379,https://guide.michelin.com/en/molise/agnone_1841303/restaurant/locanda-mammi,https://www.locandamammi.it,1 Stella,0,"Aria condizionata,Accesso per sedie a rotelle","Situato tra una bella campagna con viste sulle tranquille colline e sui rustici casali che lo circondano, questo ristorante è la casa della giovane e talentuosa chef Stefania Di Pasquo che crea piatti utilizzando ingredienti regionali a cui aggiunge un tocco personalizzato e moderno. La lista dei vini, che include anche alcuni champagne, è abilmente supervisionata dal marito della chef, il sommelier Thomas Torsiello, mentre la sala da pranzo con la sua atmosfera calda e romantica, caminetto aperto e oggetti di rame in mostra, è in completa armonia con i suoi dintorni. Sono disponibili anche camere per ospiti."
Tilia,"via Dolomiti 31/b, Toblach, 39034, Italia","Toblach, Italia",€€€€,"Moderna, Contemporanea",12.2241114,46.7236326,+393358127783,https://guide.michelin.com/en/trentino-alto-adige/dobbiaco/restaurant/tilia,https://tilia.bz/,1 Stella,0,"Aria condizionata,Parcheggio,Terrazza","Questo cubo di vetro e acciaio in mezzo al giardino dell'ex Grand Hotel a Dobbiaco è la casa del ristorante Tilia dal 2010 ed è ora più intimo che mai, con solo cinque tavoli e posti a sedere per 12 commensali (la prenotazione è altamente raccomandata). Il menu dello chef Chris Oberhammer è invitante, presentando poco meno di 20 piatti con un sapore moderno ma regionale. Molti degli ingredienti (come la farina e alcune carni) sono approvvigionati dall'azienda agricola “Klaude” gestita da uno degli amici d'infanzia dello chef con cui lavora molto da vicino, mentre altre vivande più esotiche provengono da più lontano, aggiungendo ingredienti di lusso come caviale, tartufi (in stagione) e gamberi al mix. Anita Mancini supervisiona la sala con abilità e professionalità, oltre a occuparsi della lista dei vini che include una selezione di etichette internazionali."
La Sala dei Grappoli,"Castello di Poggio alle Mura, Montalcino, 53024, Italia","Montalcino, Italia",€€€€,Moderna,11.399909,42.980553,+390577877505,https://guide.michelin.com/en/toscana/montalcino/restaurant/sala-dei-grappoli,https://www.castellobanfiwineresort.it/it/ristorante-sala-dei-grappoli,1 Stella,0,"Aria condizionata,Parcheggio,Giardino o parco,Ristorante che offre menu vegetariani,Terrazza,Accesso per sedie a rotelle","Un bellissimo viaggio attraverso tipici scenari toscani da cartolina di vigneti, cipressi e ulivi vi porta all'imponente Castello Banfi medievale, che si erge orgogliosamente di fronte a questo ristorante. La Sala dei Grappoli prende il nome dalle viti raffigurate negli affreschi sulle pareti della sua sala da pranzo, sebbene con bel tempo vorrete approfittare della terrazza all'aperto dove le belle viste si combinano con un servizio impeccabile e una superba cucina per offrire un'esperienza indimenticabile. Originario della Puglia, lo chef Domenico Francone include specialità pugliesi nel menu, come i suoi taralli e squisiti panzerotti. Nonostante ciò, lo chef ha abbracciato completamente la cucina toscana (spagna dalla Maremma) che interpreta con reale creatività, aggiungendo un tocco personale ad alcuni dei classici piatti della regione. La lista dei vini include i fini vini Brunello del Castello Banfi, con raccomandazioni fornite dall'eccellente sommelier."
O Me O Il Mare,"Via Roma 45/47, Gragnano, 80054, Italia","Gragnano, Italia",€€€€,"Italiana, Contemporanea, Moderna",14.5157334,40.6916293,+390816200550,https://guide.michelin.com/en/campania/gragnano/restaurant/o-me-o-il-mare,http://omeoilmare.com,1 Stella,0,"Aria condizionata,Lista vini interessante,Accesso per sedie a rotelle","Conosciuta in tutto il mondo come la città della pasta, Gragnano è ancora sede di piccoli produttori di pasta rinomati per la loro pasta di alta qualità. Per rafforzare questo fatto, questo ristorante è ospitato in un edificio (risalente al 1695) una volta utilizzato come fabbrica di pasta. Ora vanta una sala da pranzo moderna e spaziosa con soffitto a volta e cucina a vista, il ristorante serve tre menu degustazione, tutti con forti legami con il territorio ma anche con tocchi più creativi. La regione ha anche un posto d'onore nella lista dei vini – vale la pena chiedere alla talentuosa ed esperta sommelier le sue raccomandazioni."
Abbruzzino Oltre,"Piazza Salvo d'Acquisto 16, Lamezia Terme, 88046, Italia","Lamezia Terme, Italia",€€€€,"Contemporanea, Mediterranea",16.3202202,38.9770969,+3909681888038,https://guide.michelin.com/en/calabria/lamezia-terme/restaurant/abbruzzino-oltre,http://www.abbruzzinoltre.it,1 Stella,0,Aria condizionata,"Questo ristorante, la nuova casa del giovane chef Luca Abbruzzino, occupa il primo piano di un palazzo storico nel centro città che è stato recentemente convertito in un piccolo hotel che offre sei camere esclusive. Gli ospiti possono godersi un aperitivo nell'elegante piccolo salotto prima di dirigersi verso una delle due sale da pranzo con solo cinque tavoli in totale (tutti di forma ellissoidale), dove viene servito il menu degustazione a sorpresa dello chef. Con diverse piccole portate, il menu mostra piatti immaginativi e preparati con abilità che dimostrano l'amore dello chef per la sua regione natale. Abbiamo particolarmente apprezzato la rana pescatrice stagionata con sesamo nero (già rinomata come uno dei classici dello chef), cipollotto, uvetta e salsa di acciughe; gli spaghetti con cefalo, arancia, curcuma e salsa 'nduja; e il piccione con pesca, pomodoro e orzo. Sebbene siano disponibili opzioni di abbinamento vino, potete anche chiedere al talentuoso ed entusiasta maître-sommelier di consigliarvi una bottiglia o anche semplicemente un bicchiere."
Il Buco,"II rampa Marina Piccola 5, Sorrento, 80067, Italia","Sorrento, Italia",€€€€,"Mediterranea, Moderna",14.3750106,40.6272425,+390818782354,https://guide.michelin.com/en/campania/sorrento/restaurant/il-buco,https://www.ilbucoristorante.it/,1 Stella,0,"Aria condizionata,Lista vini interessante,Terrazza","Situato nel centro di Sorrento, questo ristorante vanta una sala da pranzo storica ospitata nelle cantine del XVI secolo di un vecchio monastero, così come una stanza più in stile contemporaneo con una cantina dei vini a vista che mostra un'impressionante selezione di più di 1.600 bottiglie diverse. Dovunque scegliate di sedervi, godrete di una cucina influenzata dalle tradizioni culinarie della Campania, sebbene con alcuni tocchi immaginativi. I primi piatti dello chef Giuseppe Aversa meritano una menzione particolare, specialmente le linguine con scorfano marinato al limone, bottarga e pomodori secchi, e gli gnocchi su un ragù napoletano con pesto di basilico e crema di ricotta salata."
Votavota,"lungomare Andrea Doria 48, Marina di Ragusa, 97010, Italia","Marina di Ragusa, Italia",€€€,"Moderna, Frutti di mare",14.5571721,36.7826492,+393341426962,https://guide.michelin.com/en/sicilia/marina-di-ragusa/restaurant/votavota,https://www.votavota.it/,1 Stella,0,"Aria condizionata,Vista magnifica,Terrazza","La scelta perfetta per chi ama il mare, grazie alle splendide viste sul Mediterraneo attraverso le vetrate nella sala da pranzo. Gli ospiti possono osservare i due chef al lavoro nella cucina a vista, dove preparano piatti di alta qualità e sorprendentemente creativi, con un ovvio focus su pesce e frutti di mare. Raccomandiamo particolarmente gli spaghetti affumicati con burro e acciughe – un piatto cremoso pieno di sapori intensi, apparentemente semplice ma che dimostra una reale competenza culinaria e rende il viaggio qui ben valsa la pena! La lista dei vini include un'ottima selezione di etichette siciliane, dall'Etna alle isole offshore – il sommelier sarà felice di aiutare con raccomandazioni. Perché non iniziare il pasto con il superbo 700 di Cusumano, un blend di alta qualità di Chardonnay e Pinot Nero?"
Zash,"SP 2 I/II 60, Archi, 95018, Italia","Archi, Italia",€€€€,Creativa,15.1998992,37.7079174,+390957828932,https://guide.michelin.com/en/sicilia/archi/restaurant/zash,https://www.zash.it/,1 Stella,0,"Parcheggio,Giardino o parco,Lista vini interessante,Terrazza","Una volta varcato il cancello d'ingresso, si percorre un frutteto piantato con alberi di agrumi per arrivare a questo ristorante che occupa un incantevole “palmento” (un edificio una volta utilizzato per la fermentazione del vino) del XIX secolo accuratamente restaurato che ha mantenuto la sua atmosfera magica e romantica. Qui, l'alta qualità della cucina di Giuseppe Raciti è mostrata su menu degustazione a tema da cui i piatti possono anche essere scelti à la carte. Le ricette dello chef sono piene di riferimenti all'isola, così come influenze personali che descrive come “ricordi, viaggi, esperienze”. Eleganti camere per ospiti sparse per la proprietà aggiungono appeal a questa proprietà veramente idilliaca."
Achilli al Parlamento,"via dei Prefetti 15, Rome, 00186, Italia","Roma, Italia",€€€,"Creativa, Contemporanea",12.4769426,41.9024619,+39066873446,https://guide.michelin.com/en/lazio/roma/restaurant/enoteca-al-parlamento-achilli,https://achilli.restaurant,1 Stella,0,"Aria condizionata,Lista vini interessante,Terrazza","Situato a due passi dall'edificio del Parlamento, le origini di questo elegante ristorante come wine bar sono visibili nelle molte bottiglie di vino che rivestono le pareti della sala da pranzo. Vari menu degustazione presentano piatti creativi con l'occasionale influenza dalla Campania in una cucina di alta qualità che è radicata in sapori tradizionali. C'è un'enorme scelta di vini al bicchiere, mentre le bottiglie possono essere scelte direttamente dalla boutique del vino. Nella stanza più vicina all'ingresso, troverete il bistrot che serve vivande più semplici ed è anche aperto a pranzo."
Dolada,"via Dolada 21, località Plois alt. 870, Pieve d'Alpago, 32010, Italia","Pieve d'Alpago, Italia",€€€,"Contadina, Moderna",12.3601001,46.1736379,+390437479141,https://guide.michelin.com/en/veneto/pieve-d-alpago/restaurant/dolada,https://www.dolada.it/,1 Stella,0,"Parcheggio,Giardino o parco,Vista magnifica,Lista vini interessante","Un'ambientazione idilliaca da cartolina in una location panoramica che affaccia sul lago di Santa Croce, circondata da villaggi e picchi montuosi. Questo è abbinato a un interno elegante con un mix di arredi antichi e moderni, e una successione di piccole sale da pranzo e salotti stylish, incluso un caminetto aperto dove vengono cotti molti degli ingredienti. Per oltre un secolo, questo ristorante ha raccontato la storia della famiglia De Pra e del loro amore per le montagne che è chiaramente evidente nella cucina servita qui. Lo chef Riccardo ha rafforzato questa connessione intensificando la sua ricerca di ingredienti locali (selvaggina, funghi, pesce d'acqua dolce ecc) e coltivando il proprio orto e vigneto. I fragranti ingredienti sono preparati semplicemente ma con competenza tecnica, con il sapore sempre al focus primario – una ricetta infallibile per un successo risonante!"
Il Pievano,"Località Spaltenna 13, Gaiole in Chianti, 53013, Italia","Gaiole in Chianti, Italia",€€€€,"Contadina, Moderna",11.4293865,43.4654463,+390577749483,https://guide.michelin.com/en/toscana/gaiole-in-chianti/restaurant/il-pievano,https://www.spaltenna.it/it/ristoranti/il-pievano,1 Stella,0,"Aria condizionata,Parcheggio,Lista vini interessante,Ristorante che offre menu vegetariani,Terrazza","Occupando l'incantevole e romantica ambientazione di un monastero millenario, questo ristorante serve pasti sia nella sua sala da pranzo Sala dei Papi che a tavoli disposti in un delizioso cortile interno. In ogni caso, siete nelle capaci mani del giovane chef Stelios Sakalis che proviene originariamente dalla Grecia. Offre tre menu degustazione (uno è un menu a sorpresa) su cui le tradizioni toscane e greche sono reinterpretate con un look e sapore contemporaneo. Abbiamo particolarmente apprezzato i molti deliziosi antipasti, così come i bottoni di farina di ghianda con gamberi rossi (saganaki) e gli eccellenti dessert di pasticceria. Assicuratevi di provare i vini Cantina del Castello che sono fatti con le proprie uve del ristorante."
Il Luogo Aimo e Nadia,"via Montecuccoli 6, Milano, 20147, Italia","Milano, Italia",€€€€,"Italiana, Contemporanea, Moderna",9.130776,45.458435,+3902416886,https://guide.michelin.com/en/lombardia/milano/restaurant/il-luogo-di-aimo-e-nadia,https://www.aimoenadia.com/il-luogo-aimo-e-nadia,1 Stella,0,"Aria condizionata,Posti a sedere al bancone,Lista vini interessante,Accesso per sedie a rotelle","Questo ristorante fa parte della scena culinaria milanese da oltre 60 anni e continua ad attrarre amanti del cibo in cerca di cucina di alta qualità oggi. Serve due menu degustazione che mostrano la cucina italiana in piatti moderni, alcuni ispirati dalle origini dei due chef, Alessandro Negrini e Fabio Pisani (il primo dalla Lombardia, il secondo dalla Puglia). Assicuratevi di permettere molto tempo per esaminare l'estesa lista dei vini che è visualizzata su un tablet e include alcune etichette difficili da trovare. Il servizio è cortese e attento throughout."
Castello di Fighine,"borgo di Fighine, San Casciano dei Bagni, 53040, Italia","San Casciano dei Bagni, Italia",€€€,Contemporanea,11.915653,42.88651,+39057856158,https://guide.michelin.com/en/toscana/san-casciano-dei-bagni/restaurant/castello-di-fighine,https://www.fighine.it/it/ristorante.html,1 Stella,0,"Aria condizionata,Parcheggio,Giardino o parco,Terrazza,Accesso per sedie a rotelle","Una strada sterrata porta a questa ambientazione magica – un castello dell'XI secolo arroccato tra le colline toscane che è ora di proprietà privata ed è stato restaurato e rinnovato negli ultimi 15 anni. Situato nel borgo che circonda il castello, il ristorante vanta una bella terrazza ombreggiata da glicine dove i pasti vengono serviti con bel tempo. In cucina, la partnership di successo tra il nuovo chef residente Francesco Nunziata e lo chef tre stelle Michelin Heinz Beck è immediatamente ovvia. Due appartamenti sono disponibili in Casa Parretti per chi desidera prolungare il soggiorno qui."
Bluh Furore,"via Dell'Amore 2, Furore, 84010, Italia","Furore, Italia",€€€€,"Contemporanea, Mediterranea",14.5423636,40.6152174,+3908993573,https://guide.michelin.com/en/campania/furore/restaurant/bluh-furore,https://www.enricobartolini.net/ristorante-furore-costieraamalfitana,1 Stella,0,"Aria condizionata,Parcheggio,Giardino o parco,Vista magnifica,Ristorante che offre menu vegetariani,Terrazza","L'ex hotel Furore Inn ha riaperto con un nuovo look mediterraneo contemporaneo e un nuovo nome (il Furore Grand Hotel), insieme a un nuovo ristorante gourmet, il Bluh Furore. Vantando una combinazione di colori bianca, un arredamento minimalista e attraenti viste sul mare, il ristorante è guidato dallo chef esecutivo Vincenzo Russo sotto l'egida del famoso tre stelle Michelin Enrico Bartolini, che è dietro alcuni dei suoi leggendari piatti signature, come il gambero semifritto. Il menu si concentra su piatti moderni che presentano ricette e ingredienti dalla Campania. Un menu degustazione vegetariano completa il quadro."
Primo Restaurant,"via 47° Reggimento Fanteria 7, Lecce, 73100, Italia","Lecce, Italia",€€€€,"Mediterranea, Contemporanea",18.177374,40.3526,+390832243802,https://guide.michelin.com/en/puglia/lecce/restaurant/primo-restaurant,https://www.primorestaurant.it/,1 Stella,0,"Aria condizionata,Terrazza","Con solo poche tavole in una piccola sala sormontata da un tipico soffitto a volta in pietra leccese, questo ristorante illuminato da candele è la casa della giovane chef Solaika Marrocco, nata nel 1995 nella vicina Gallipoli. Qui, crea piatti moderni, altamente personalizzati che sono non solo una festa per gli occhi ma anche per il palato. Nonostante la sua giovane età, questa chef produce una cucina raffinata, elegantemente semplice che non è mai noiosa, e che spesso mostra ingredienti dalla Puglia e dal Salento. Utilizza anche volentieri vecchie ricette tradizionali per ispirarsi, creando le sue interpretazioni audaci, originali e decisamente contemporanee di piatti regionali tradizionali."
Balzi Rossi,"via Balzi Rossi 2, Ventimiglia, 18039, Italia","Ventimiglia, Italia",€€€€,"Contadina, Creativa",7.533239,43.78393,+39018438132,https://guide.michelin.com/en/liguria/ventimiglia/restaurant/balzi-rossi,https://www.ristorantebalzirossi.it/,1 Stella,0,"Aria condizionata,Vista magnifica,Lista vini interessante,Terrazza","Ancora in Italia ma a breve distanza dal confine francese, questo ristorante vanta una terrazza spettacolare con viste sulla costa francese che si estendono dal pittoresco centro storico di Mentone a Cap Martin (in alta stagione, prenotare uno di questi tavoli molto ambiti è raccomandato; l'alternativa è un'attraente ed elegante sala da pranzo). Nonostante il focus esterno sulla Costa Azzurra, la cucina del talentuoso chef Enrico Marmo ci riporta direttamente in Liguria. Questo giovane chef mostra ingredienti regionali di alta qualità come i fagioli di Pigna e gli scampi di San Remo, e reinterpreta abilmente le ricette liguri con il suo tocco creativo, a volte offrendo due o più piatti basati sullo stesso tema. Scegliete tra un esteso menu degustazione a sorpresa o da un conciso à la carte che include specialità come i Ravioli della Pina e il coniglio arrosto alla ligure che figurano sul menu dalla sua apertura nel 1985. Qui, la vista, la cucina e l'interessante selezione di vini (chiedete all'entusiasta sommelier Lorenzo per i suoi consigli) si uniscono per offrire un'esperienza culinaria veramente indimenticabile."
Del Cambio,"piazza Carignano 2, Torino, 10123, Italia","Torino, Italia",€€€€,Contemporanea,7.6848806,45.0695181,+39011546690,https://guide.michelin.com/en/piemonte/torino/restaurant/del-cambio,https://delcambio.it/,1 Stella,0,"Aria condizionata,Lista vini interessante,Terrazza,Accesso per sedie a rotelle","Del Cambio, il ristorante storico di Torino per eccellenza, è il gioiello incoronato del Piemonte, con pochi eguali in tutta Europa. Qui, la meticolosamente restaurata sala Risorgimento, con origini che risalgono al XVIII secolo, presenta un arredamento e mobili che sono quasi interamente del XIX secolo. Il parquet scricchiolante, anche originale, accompagna il vostro ingresso in questa ambientazione storica: Cavour aveva il suo tavolo finestra qui per sorvegliare il Palazzo Carignano, il primo parlamento dell'Italia appena unita. Un'altra sala (Pistoletto), più semplice e informale nel feel, si trova dietro la sua sorella più storica. Sebbene la cucina di Matteo Baronetto tragga ispirazione dal passato con alcuni piatti regionali, crea anche vivande più immaginative e originali. Oltre ai vini al bicchiere, la straordinaria lista dei vini delizierà gli appassionati di vino, specialmente con la sua scelta di etichette Barolo e Barbaresco."
Locanda San Lorenzo,"via IV Novembre 79, Puos d'Alpago, 32016, Italia","Puos d'Alpago, Italia",€€€,"Moderna, Cucina Stagionale",12.363875,46.1395908,+390437454048,https://guide.michelin.com/en/veneto/puos-d-alpago/restaurant/locanda-san-lorenzo,https://www.locandasanlorenzo.it/,1 Stella,0,"Parcheggio,Lista vini interessante,Terrazza","La famiglia Dal Farra ha aperto questa locanda molto tempo fa nel 1900, quando i nonni dell'attuale chef proprietario Renzo stabilirono un semplice ristorante in stile osteria per fornire pasti ai lavoratori del mulino vicino. Negli anni '50, i genitori di Renzo presero il timone, con una stella Michelin assegnata al ristorante nel 1997. Passione e coerenza sono le caratteristiche che hanno attirato gli ospiti in questo ristorante per oltre un secolo: la cucina fa pieno uso di ingredienti regionali in piatti che sono stati occasionalmente reinterpretati con un tocco moderno. Alcuni ospiti potrebbero preferire la sala da pranzo moderna, sebbene i habitué potrebbero benissimo scegliere la sala in stile più rustico, dove due dei tavoli sono disposti proprio di fronte al caminetto. C'è una buona selezione di vino, più alcune semplici camere per ospiti ai piani superiori."
Il Papavero,"corso Garibaldi 112/113, Eboli, 84025, Italia","Eboli, Italia",€€,"Moderna, Campana",15.0539834,40.6190612,+390828330689,https://guide.michelin.com/en/campania/eboli/restaurant/il-papavero,https://www.ristoranteilpapavero.it/,1 Stella,0,"Aria condizionata,Terrazza","Papavero è l'italiano per poppy, una pianta che cresce alta e ha radici forti, rendendola un simbolo appropriato per questo ristorante ospitato in un palazzo nel centro città. In poche stanze in stile classico, lo chef offre un menu che si concentra su pesce e frutti di mare, sebbene figurino anche ingredienti dalla campagna circostante. Ricette semplici, solide fatte con pochi ingredienti, esattamente come descritto sul menu, e una dedizione appassionata al Mediterraneo risultano in una cucina attraente che offre anche un buon rapporto qualità-prezzo. Con bel tempo, i pasti vengono serviti all'aperto sotto il gelsomino in un giardino romantico. Un ristorante che appella al cuore così come al palato."
Al Sorriso,"via Roma 18, Soriso, 28010, Italia","Soriso, Italia",€€€€,"Piemontese, Moderna",8.4116747,45.7406906,+390322983228,https://guide.michelin.com/en/piemonte/soriso/restaurant/al-sorriso,https://www.alsorriso.com/,1 Stella,0,"Aria condizionata,Lista vini interessante","I fan della cucina piemontese saranno nel loro elemento in questo ristorante situato nelle attraenti colline novaresi grazie all'entusiasta chef Luisa Marelli e a suo marito Angelo Valazza. Quest'ultimo è costantemente alla ricerca di eccellenti ingredienti locali, mentre sua moglie (laureata in lettere e chef autodidatta appassionata di cucina) crea piatti che sono diventati classici, sono influenzati dalla tradizione e preparati con ingredienti stagionali come erbe aromatiche, selvaggina, funghi e tartufi. La lista dei vini è particolarmente estesa."
Johannesstube,"via San Valentino 3, Nova Levante, 39056, Italia","Nova Levante, Italia",€€€€,"Alpina, Moderna",11.5334034,46.4296498,+390471613131,https://guide.michelin.com/en/trentino-alto-adige/nova-levante/restaurant/johannes-stube,https://www.johannesstube.com/,1 Stella,0,"Aria condizionata,Parcheggio,Lista vini interessante,Accesso per sedie a rotelle","Gli ingredienti strettamente regionali utilizzati in questo ristorante sono approvvigionati da agricoltori e produttori locali, con poche eccezioni come zucchero, tartufi, sale, riso ecc. Lo chef Theodor Falser è un purista per quanto riguarda i numerosi prodotti della regione, sebbene ammetta una debolezza per i metodi di cottura e fermentazione da più lontano. Si considera fortunato a essere nato in queste montagne e questa fortuna è condivisa da coloro che sono abbastanza fortunati da cenare in questo storico ristorante in stile Stube costruito con legno vintage, che è il gioiello della corona dell'hotel Engel. C'è anche un'ottima lista dei vini con un focus sull'Alto Adige."
La Ciau del Tornavento,"piazza Leopoldo Baracco 7, Treiso, 12050, Italia","Treiso, Italia",€€€,"Italiana, Contemporanea, Contadina",8.08667,44.68925,+390173638333,https://guide.michelin.com/en/piemonte/treiso/restaurant/la-ciau-del-tornavento,https://www.laciaudeltornavento.it/,1 Stella,0,"Vista magnifica,Lista vini interessante,Terrazza,Accesso per sedie a rotelle","Situato tra le colline del Barbaresco a pochi chilometri da Alba, questo ristorante vanta viste sulla campagna circostante, così come una straordinaria cantina dei vini (che può essere visitata su richiesta) e una qualità della cucina del più alto livello. Il menu offre un'ampia scelta di piatti di carne e pesce, dai classici favoriti alle nuove creazioni, in una celebrazione congiunta del passato e del presente."
La Magnolia,"viale Morin 46, Forte dei Marmi, 55042, Italia","Forte dei Marmi, Italia",€€€€,Moderna,10.1774953,43.9497169,+390584787052,https://guide.michelin.com/en/toscana/forte-dei-marmi/restaurant/la-magnolia,https://www.lamagnoliaristorante.com/it/,1 Stella,0,"Aria condizionata,Parcheggio,Giardino o parco,Lista vini interessante","Ospitato all'interno dell'hotel Lord Byron, uno dei migliori hotel di Forte del Marmi, questo ristorante serve una cucina tecnicamente abile e sofisticata che è striking e ben presentata. Il menu presenta piatti di carne e pesce con influenze locali e internazionali, così come un forte sapore della Campania, la regione natale dello chef. L'eccellente pane merita una menzione particolare."
